4,264,0,1,1,1,0,0,0
4,266,0,1,1,0,0,0,0
4,280,0,1,0,1,0,0,0
4,284,0,1,0,0,0,0,0
5,349,1,0,1,0,0,1,0
5,334,0,1,0,0,0,0,0
5,329,0,1,1,0,0,0,0
5,346,1,1,1,0,0,0,0
5,343,0,1,1,0,0,0,0
5,324,1,1,1,0,0,1,1
5,332,1,1,1,1,0,1,1
5,335,0,1,1,0,0,0,1
5,338,0,1,1,1,0,1,1
5,348,0,1,1,0,0,0,1
5,351,1,0,1,0,0,1,1
5,347,0,1,1,0,0,1,0
5,330,0,1,1,0,0,0,0
5,331,0,1,1,0,0,0,0
5,344,0,1,1,1,0,0,0
6,352,0,1,0,1,0,0,0
6,393,1,0,1,1,0,1,0
6,353,0,1,1,0,0,0,0
6,408,0,1,1,1,0,0,0
6,357,0,0,1,0,0,0,0
6,384,0,1,1,0,0,0,0
6,389,0,1,1,1,1,0,0
6,376,0,1,0,1,0,0,0
6,430,0,1,1,1,0,0,0
6,354,0,1,1,0,0,1,1
6,358,0,0,1,1,1,0,1
6,365,1,1,1,1,1,1,1
6,367,1,1,1,1,1,1,1
6,369,0,1,1,0,0,0,1
6,371,1,1,1,0,0,1,1
6,373,1,1,1,1,0,0,1
6,375,0,1,1,1,1,1,1
6,378,0,1,1,1,1,0,1
6,383,0,1,1,0,0,0,1
6,395,1,1,1,1,0,1,1
6,396,1,0,1,1,1,1,1
6,397,0,1,1,0,0,0,1
6,401,1,1,1,0,0,1,1
6,406,1,1,1,1,1,0,1
6,413,1,0,1,1,0,1,1
6,415,1,1,1,1,0,1,1
6,416,1,1,1,0,0,1,1
6,417,0,1,1,1,0,0,1
6,419,0,1,1,1,0,1,1
6,421,1,1,1,0,0,1,1
6,425,0,1,1,1,0,0,1
6,359,1,1,1,1,0,1,0
6,379,0,0,0,1,0,0,0
6,364,0,0,1,0,0,0,0
6,366,1,1,1,1,0,1,0
6,388,1,1,1,1,0,0,0
6,418,0,1,1,1,0,0,0
6,420,0,1,1,1,0,0,0
6,422,0,1,1,0,0,1,0
6,424,0,1,1,1,0,0,0
6,362,1,1,1,1,0,1,0
6,368,0,0,1,1,1,0,0
6,411,0,1,1,1,1,1,0
6,398,0,1,1,1,1,0,1
7,431,1,0,1,0,0,1,0
7,463,1,1,1,0,0,0,0
7,489,0,1,1,0,0,0,0
7,492,1,1,1,0,0,1,0
7,504,0,1,1,0,0,0,0
7,474,1,1,1,0,0,0,0
7,483,0,1,1,0,0,0,0
7,495,0,0,1,0,0,0,0
7,506,0,1,1,0,0,0,0
7,464,0,0,1,0,0,0,0
7,441,0,0,1,0,0,0,0
7,446,0,0,1,0,0,0,0
7,447,0,0,1,0,0,0,0
7,480,0,1,1,0,0,0,0
7,488,0,0,1,0,0,0,0
7,469,1,0,1,0,0,1,0
7,432,1,0,1,0,0,1,1
7,440,1,0,1,0,0,1,1
7,442,1,1,1,1,1,1,1
7,443,0,1,1,0,0,0,1
7,444,1,0,0,0,0,1,1
7,445,1,0,1,0,0,1,1
7,448,1,1,1,0,0,1,1
7,449,0,0,1,0,0,0,1
7,450,0,0,1,1,1,0,1
7,451,1,1,1,0,0,1,1
7,452,1,0,1,0,0,1,1
7,453,1,0,1,0,0,1,1
7,455,1,1,0,0,0,1,1
7,456,1,0,1,0,0,1,1
7,458,0,0,1,0,0,0,1
7,459,1,0,1,0,0,1,1
7,460,1,0,1,0,0,1,1
7,461,1,0,1,0,0,1,1
7,462,1,1,1,0,0,0,1
7,466,1,0,1,0,0,0,1
7,468,1,0,1,0,0,1,1
7,471,1,0,0,0,0,1,1
7,473,1,0,1,0,0,1,1
7,475,1,1,1,0,0,1,1
7,481,0,0,1,1,1,0,1
7,482,0,1,0,0,0,0,1
7,484,1,0,1,0,0,1,1
7,486,0,0,1,0,0,0,1
7,490,1,0,0,0,0,0,1
7,493,0,0,1,0,0,0,1
7,494,1,1,1,0,0,1,1
7,497,1,0,1,0,0,1,1
7,498,1,0,1,0,0,1,1
7,500,0,1,1,0,0,1,1
7,502,1,1,1,0,0,1,1
7,503,1,1,1,0,0,1,1
7,505,0,1,1,0,0,0,1
7,433,0,1,1,0,0,0,0
7,439,1,0,1,0,0,1,0
7,491,0,1,1,0,0,0,0
7,457,0,1,1,0,0,0,0
7,507,0,1,1,1,0,0,0
8,511,1,1,1,1,0,0,0
8,514,0,1,1,0,0,0,0
8,523,0,1,1,1,1,1,0
8,540,0,1,1,1,0,0,0
8,547,0,1,1,1,0,0,0
8,561,0,1,1,1,0,0,0
8,526,0,1,1,1,0,0,0
8,559,0,1,1,1,1,0,0
8,531,0,1,1,1,1,0,0
8,520,0,1,1,1,0,1,0
8,557,0,1,1,1,0,0,0
8,510,1,0,1,1,0,0,1
8,516,1,1,1,1,0,1,1
8,519,1,1,1,1,0,1,1
8,522,1,1,1,1,1,1,1
8,524,1,1,1,1,1,0,1
8,527,0,1,1,1,0,1,1
8,532,1,1,1,1,0,1,1
8,536,1,1,1,1,0,0,1
8,537,1,1,1,1,0,1,1
8,539,1,1,1,1,0,0,1
8,545,1,1,1,1,0,1,1
8,549,1,1,1,0,1,0,1
8,550,1,1,1,1,0,1,1
8,555,1,1,1,1,0,1,1
8,551,1,1,1,0,1,0,0
8,528,1,1,1,1,0,1,1
8,515,0,1,1,0,1,0,0
8,521,0,1,1,1,0,0,0
8,517,0,0,1,0,0,0,0
8,525,0,1,1,0,0,1,0
8,533,0,1,1,0,0,0,0
8,564,0,1,1,1,0,0,0
8,566,1,1,1,1,0,0,0
8,518,0,1,1,1,0,0,0
8,552,0,1,1,0,1,0,0
9,570,0,1,1,1,0,1,0
9,576,1,0,1,1,0,0,0
9,577,1,0,1,0,0,1,0
9,596,1,0,1,1,0,1,0
9,575,0,1,1,0,0,0,0
9,592,0,1,1,0,0,0,0
9,594,0,1,1,0,0,0,0
9,580,0,1,1,0,0,0,0
9,582,0,1,1,1,0,1,0
9,574,1,1,1,0,0,1,1
9,579,1,1,1,0,0,1,1
9,587,0,1,1,0,0,1,1
9,589,1,0,1,1,1,1,1
9,599,0,1,1,0,0,0,1
9,603,1,1,1,0,0,1,1
9,591,1,1,1,0,0,0,0
9,573,0,1,1,0,0,0,0
9,578,0,0,1,0,0,0,0
9,581,1,1,1,0,0,0,0
9,602,0,0,1,0,0,0,0
10,609,0,0,1,0,0,0,0
10,626,0,1,1,0,0,0,0
10,635,0,1,1,0,0,0,0
10,657,0,0,1,0,0,0,0
10,692,1,1,0,0,0,0,0
10,608,0,0,1,0,0,0,0
10,700,0,1,1,0,0,0,0
10,638,0,0,0,0,0,0,0
10,720,0,1,0,0,0,0,0
10,714,0,0,1,0,0,1,0
10,718,0,1,1,0,0,0,0
10,666,0,1,1,0,0,0,0
10,669,0,1,1,0,0,0,0
10,706,0,1,1,0,0,0,0
10,661,0,1,1,0,0,0,0
10,607,0,1,1,0,0,0,0
10,630,0,1,0,0,0,0,0
10,665,0,1,1,0,0,0,0
10,668,1,0,1,0,0,1,0
10,674,0,1,1,0,0,0,0
10,702,0,1,1,0,0,1,0
10,724,0,1,1,0,0,0,0
10,605,1,0,1,0,0,1,1
10,606,1,1,1,0,0,1,1
10,613,0,1,1,0,0,1,1
10,614,0,1,1,0,0,1,1
10,615,1,0,1,0,0,1,1
10,616,0,1,1,0,0,0,1
10,617,0,0,1,0,0,1,1
10,618,1,1,1,0,0,1,1
10,619,1,1,1,0,0,1,1
10,620,1,1,1,0,0,1,1
10,621,1,1,1,0,0,1,1
10,624,0,1,1,0,0,1,1
10,631,1,1,1,0,0,1,1
10,632,1,0,1,0,0,0,1
10,634,0,1,1,0,0,1,1
10,640,1,1,1,0,0,0,1
10,641,0,1,1,0,0,1,1
10,643,1,1,1,0,0,0,1
10,647,1,1,1,0,0,0,1
10,651,1,1,1,0,0,1,1
10,652,0,1,1,0,0,1,1
10,653,1,1,1,0,0,0,1
10,658,1,1,1,0,0,0,1
10,659,0,1,1,0,0,0,1
10,662,1,1,1,0,0,1,1
10,663,1,1,1,0,0,1,1
10,675,0,1,1,0,0,1,1
10,677,0,1,1,0,0,0,1
10,680,0,1,1,0,0,0,1
10,682,1,1,1,0,0,0,1
10,684,0,0,1,0,0,0,1
10,686,0,0,1,0,0,0,1
10,694,0,0,0,0,0,0,1
10,695,1,1,1,0,0,1,1
10,698,1,1,1,0,0,1,1
10,701,0,0,0,0,0,0,1
10,704,0,1,1,0,0,0,1
10,710,0,0,1,0,0,1,1
10,712,1,1,1,0,0,1,1
10,716,0,1,1,0,0,0,1
10,673,0,1,1,0,0,0,0
10,655,0,0,0,0,0,0,0
10,645,0,1,1,0,0,0,0
10,681,0,0,1,0,0,1,0
10,678,0,1,1,0,0,0,0
10,623,0,1,1,0,0,1,0
10,636,0,1,1,0,0,0,0
10,713,0,1,1,0,0,0,0
10,639,0,0,1,0,0,0,0
10,648,0,1,1,0,0,0,0
10,656,0,1,1,0,0,0,0
10,644,1,0,1,0,0,1,0
10,654,0,1,0,0,0,0,0
10,670,0,1,1,0,0,0,0
11,1000,0,0,0,0,0,0,0
11,1001,0,0,0,0,0,0,0
11,1002,0,0,1,0,0,0,0
11,1003,0,1,1,1,0,0,0
11,1004,0,0,0,0,0,0,0
11,1005,0,1,0,0,0,0,0
11,1006,0,0,0,0,0,0,0
11,1007,0,1,0,0,0,0,0
11,1008,0,0,0,1,0,0,0
11,1009,0,0,0,0,0,0,0
11,1010,0,0,0,0,0,0,0
11,1011,1,0,0,0,0,1,0
11,1012,0,0,1,0,0,0,0
11,1013,0,0,1,0,0,0,0
11,1014,0,0,0,0,0,0,0
11,1015,0,0,1,1,1,0,0
11,1016,0,1,1,0,0,0,0
11,1017,0,0,1,0,0,0,0
11,1018,0,0,1,1,1,1,0
11,1019,0,0,0,0,0,0,0
11,1020,1,1,1,0,0,1,1
11,1021,1,0,0,0,0,1,1
11,1022,1,0,1,0,0,1,1
11,1023,1,0,0,1,0,1,1
11,1024,1,1,1,0,0,1,1
11,1025,1,1,1,1,0,1,1
11,1026,0,0,1,1,0,1,1
11,1027,1,0,1,0,0,1,1
11,1028,0,0,1,1,0,1,1
11,1029,1,1,1,0,0,1,1
11,1030,1,0,1,0,0,1,1
11,1031,0,0,0,1,1,0,1
11,1032,1,1,0,0,0,0,1
11,1033,1,1,0,1,1,1,1
11,1034,1,0,1,0,0,1,1
11,1035,1,1,1,0,0,1,1
11,1036,0,1,1,0,0,1,1
11,1037,1,0,1,0,0,1,1
11,1038,0,1,1,1,0,0,1
11,1039,1,0,0,0,0,0,1
11,1040,1,0,1,0,0,1,1
11,1041,0,1,1,0,0,0,1
11,1042,0,0,1,1,1,1,1
11,1043,0,1,1,1,0,0,1
11,1044,1,0,0,0,0,1,1
11,1045,0,1,1,0,0,1,1
11,1046,0,0,1,0,0,1,1
11,1047,0,0,1,0,0,0,1
11,1048,0,0,1,0,0,1,1
11,1049,0,1,1,1,0,1,1
11,1050,1,0,1,0,0,1,1
11,1051,1,1,1,1,0,1,1
11,1052,0,0,1,1,1,0,1
11,1053,0,1,0,0,0,0,1
11,1054,0,0,0,0,0,0,1
11,1055,1,0,1,0,0,1,1
11,1056,1,0,0,0,0,1,1
11,1057,1,0,1,0,0,1,1
11,1058,0,0,1,0,0,1,1
11,1059,1,1,1,1,1,1,1
11,1060,0,1,1,0,0,1,1
11,1061,0,1,0,0,0,0,1
11,1062,0,0,1,0,0,1,1
11,1063,1,0,1,0,0,1,1
11,1064,0,0,0,0,0,0,1
11,1065,1,0,1,0,0,1,1
11,1066,1,0,0,0,0,0,1
11,1067,0,0,1,0,0,1,1
11,1068,1,0,1,0,0,1,1
11,1069,1,0,1,0,0,1,1
11,1070,1,0,1,0,0,1,1
11,1071,0,0,1,0,0,0,1
11,1072,0,1,1,0,0,1,1
11,1073,1,0,1,0,0,1,1
11,1074,0,1,1,0,0,1,1
11,1075,0,0,0,1,0,0,1
11,1076,0,1,1,0,0,1,1
11,1077,0,0,1,0,0,1,1
11,1078,1,0,1,0,0,1,1
11,1079,0,1,0,0,0,1,0
11,1080,0,0,1,1,0,1,0
11,1081,1,1,1,0,0,1,0
11,1082,0,1,1,1,0,1,0
11,1083,0,1,0,0,0,0,0
11,1084,1,0,0,1,0,1,0
11,1085,0,1,1,0,0,0,0
11,1086,0,0,1,0,0,0,0
11,1087,1,0,1,1,0,0,0
11,1088,0,0,1,0,0,0,0
11,1089,0,0,1,0,0,0,0
11,1090,0,1,0,0,0,0,0
11,1091,0,0,1,0,0,0,0
11,1092,0,1,0,0,0,0,0
11,1093,0,1,0,0,0,0,0
11,1094,0,0,0,0,0,0,0
11,1095,1,0,1,0,0,1,0
11,1096,0,0,1,0,0,0,0
12,1100,0,1,1,0,0,0,0
12,1101,1,0,1,1,0,1,0
12,1102,0,1,1,1,0,1,0
12,1103,1,0,1,1,0,1,0
12,1104,0,1,0,1,0,0,0
12,1105,0,1,1,1,0,0,0
12,1106,1,1,1,1,0,1,0
12,1107,0,0,1,1,1,0,0
12,1108,1,0,1,0,0,1,0
12,1109,0,1,1,1,1,0,0
12,1110,0,1,1,1,1,1,0
12,1111,1,1,1,1,1,1,0
12,1112,1,1,1,1,0,1,0
12,1113,0,1,0,1,0,0,0
12,1114,0,1,1,0,0,0,0
12,1115,1,1,1,1,0,1,0
12,1116,0,1,1,0,0,0,0
12,1117,1,1,1,1,0,1,0
12,1118,1,1,1,1,1,1,0
12,1119,1,1,1,0,0,1,0
12,1120,0,0,0,1,0,0,0
12,1121,1,1,1,1,0,1,0
12,1122,0,1,0,1,0,0,0
12,1123,0,0,1,1,0,0,0
12,1124,0,1,1,0,0,0,0
12,1125,1,1,1,1,0,1,0
12,1126,0,0,1,1,0,0,0
12,1127,1,0,0,0,0,0,0
12,1128,1,1,1,1,0,1,0
12,1129,0,1,1,0,0,0,0
12,1130,0,1,1,0,0,0,0
12,1131,1,1,1,1,0,0,0
12,1132,0,1,1,1,0,0,0
12,1133,0,1,1,1,0,0,0
12,1134,0,0,1,1,1,1,0
12,1135,1,1,1,1,1,1,1
12,1136,0,1,1,0,0,0,1
12,1137,0,1,0,1,1,1,1
12,1138,0,0,0,1,1,0,1
12,1139,1,0,1,0,0,1,1
12,1140,1,1,1,0,0,1,1
12,1141,1,1,1,0,0,1,1
12,1142,1,0,1,1,0,1,1
12,1143,1,0,1,0,0,1,1
12,1144,1,1,1,0,0,1,1
12,1145,1,0,1,0,0,1,1
12,1146,0,0,1,1,1,1,1
12,1147,1,1,1,1,1,1,1
12,1148,1,1,1,1,1,1,1
12,1149,1,1,1,0,0,1,1
12,1150,1,0,1,0,0,1,1
12,1151,0,0,0,0,0,0,1
12,1152,1,1,1,0,0,0,1
12,1153,1,1,1,1,0,1,1
12,1154,1,1,1,0,0,1,1
12,1155,1,1,0,1,0,1,1
12,1156,1,1,0,1,1,1,1
12,1157,1,1,1,1,1,1,1
12,1158,1,0,1,0,0,0,1
12,1159,1,1,1,1,1,1,1
12,1160,1,1,1,1,1,1,1
12,1161,0,0,1,0,0,0,1
12,1162,0,0,1,1,1,1,1
12,1163,0,0,1,0,0,0,1
12,1164,0,1,0,0,0,1,1
12,1165,1,0,1,1,1,1,1
12,1166,1,0,1,1,1,1,1
12,1167,0,1,1,0,0,0,1
12,1168,0,1,1,1,1,0,1
12,1169,0,1,0,0,0,0,1
12,1170,0,1,1,1,0,0,1
12,1171,0,1,1,1,0,1,1
12,1172,1,1,1,1,1,1,1
12,1173,1,0,0,1,1,0,1
12,1174,0,1,0,0,0,0,1
12,1175,1,1,1,1,1,1,1
12,1176,1,1,0,1,1,0,1
12,1177,1,0,1,0,0,1,1
12,1178,1,1,1,0,0,1,1
12,1179,1,0,1,0,0,1,1
12,1180,0,0,1,1,1,1,1
12,1181,1,0,1,1,1,0,1
12,1182,0,1,1,0,0,0,1
12,1183,1,1,1,1,1,1,1
12,1184,1,1,1,0,0,1,1
12,1185,0,1,0,0,0,0,1
12,1186,0,0,0,0,0,0,1
12,1187,1,1,1,1,0,1,1
12,1188,1,1,0,1,1,1,1
12,1189,1,1,1,1,1,1,1
12,1190,0,1,0,0,0,0,1
12,1191,1,1,1,1,1,1,1
12,1192,1,0,1,0,0,1,1
12,1193,1,0,0,1,1,1,1
12,1194,1,1,1,0,0,1,1
12,1195,1,0,1,1,1,0,1
12,1196,1,1,1,1,1,1,1
12,1197,0,1,1,1,1,1,1
12,1198,0,1,1,0,0,0,1
12,1199,1,1,1,0,0,1,1
12,1200,0,1,1,1,1,1,1
12,1201,1,1,1,1,1,1,1
12,1202,0,0,0,1,1,0,1
12,1203,1,1,1,1,1,1,1
12,1204,1,1,1,0,0,1,1
12,1205,0,0,1,0,0,0,1
12,1206,1,0,1,0,0,1,1
12,1207,1,1,1,1,1,1,1
12,1208,0,1,1,1,0,1,1
12,1209,0,1,1,0,0,0,1
12,1210,0,0,1,0,0,0,1
12,1211,1,1,1,1,1,1,1
12,1212,1,1,1,1,1,1,1
12,1213,1,0,1,1,0,1,1
12,1214,0,1,1,1,1,1,1
12,1215,0,1,0,1,0,0,1
12,1216,1,0,1,1,1,1,1
12,1217,1,0,1,1,1,1,1
12,1218,1,1,1,1,0,1,1
12,1219,0,1,1,1,1,0,1
12,1220,1,0,1,1,1,1,1
12,1221,1,1,1,0,0,1,1
12,1222,0,0,0,1,1,0,1
12,1223,0,1,1,1,1,1,1
12,1224,1,1,1,1,0,1,1
12,1225,1,1,1,1,1,1,1
12,1226,1,0,1,1,1,1,1
12,1227,1,1,1,1,1,1,1
12,1228,1,1,1,0,0,1,1
12,1229,1,0,1,1,1,1,1
12,1230,0,1,0,0,0,0,1
12,1231,1,1,1,1,1,1,1
12,1232,0,0,1,1,0,1,1
12,1233,1,1,1,1,1,1,1
12,1234,0,1,1,0,0,0,1
12,1235,1,0,1,0,0,1,1
12,1236,1,1,1,1,1,0,1
12,1237,1,0,1,0,0,1,1
12,1238,1,1,0,1,1,0,1
12,1239,0,1,1,1,1,1,1
12,1240,0,1,1,0,0,0,1
12,1241,1,1,1,1,1,1,1
12,1242,1,1,1,1,1,1,1
12,1243,1,0,1,1,1,1,1
12,1244,0,1,0,0,0,0,1
12,1245,1,0,0,1,0,1,1
12,1246,0,1,1,1,1,0,1
12,1247,1,0,0,1,0,1,1
12,1248,1,1,1,1,1,1,1
12,1249,1,1,1,1,1,1,1
12,1250,0,1,1,1,0,0,1
12,1251,1,0,1,1,0,1,1
12,1252,1,1,1,1,1,1,1
12,1253,1,0,1,0,0,1,1
12,1254,0,1,1,0,0,0,1
12,1255,0,0,1,1,1,1,1
12,1256,1,1,1,1,1,1,1
12,1257,1,1,1,1,1,1,1
12,1258,0,1,1,1,0,0,0
12,1259,1,1,1,1,0,1,0
12,1260,0,0,1,1,0,1,0
12,1261,0,0,0,1,0,0,0
12,1262,1,1,1,1,0,1,0
12,1263,0,0,1,0,0,0,0
12,1264,0,1,1,1,0,1,0
12,1265,0,1,1,1,0,1,0
12,1266,0,0,0,0,0,0,0
